play_id,penaltySeverity,penaltyMinutes
2018020724_233,Minor,2
2018020725_22,Minor,2
2018020725_71,Minor,2
2018020725_151,Bench Minor,2
2018020725_254,Minor,2
2018020725_256,Minor,2
2018020725_303,Minor,2
2018020725_319,Minor,2
2018020726_53,Minor,2
2018020726_98,Major,5
2018020726_99,Major,5
2018020726_124,Minor,2
2018020726_194,Minor,2
2018020726_209,Minor,2
2018020726_215,Bench Minor,2
2018020727_71,Minor,2
2018020727_87,Minor,2
2018020727_101,Minor,2
2018020727_202,Minor,2
2018020727_217,Minor,2
2018020728_15,Minor,2
2018020728_105,Minor,2
2018020728_204,Minor,2
2018020728_245,Minor,2
2018020729_28,Minor,2
2018020729_45,Minor,2
2018020729_63,Minor,2
2018020729_129,Minor,2
2018020729_199,Minor,2
2018020729_239,Minor,2
2018020730_81,Minor,2
2018020730_90,Minor,2
2018020730_101,Minor,2
2018020730_131,Minor,2
2018020730_236,Minor,2
2018020730_276,Minor,2
2018020730_290,Minor,2
2018020731_30,Bench Minor,2
2018020731_34,Minor,2
2018020731_60,Minor,2
2018020731_72,Minor,2
2018020731_173,Minor,2
2018020731_200,Minor,2
2018020731_212,Minor,2
2018020731_227,Minor,2
2018020732_61,Minor,2
2018020732_102,Minor,2
2018020732_195,Minor,2
2018020726_53,Minor,2
2018020726_98,Major,5
2018020726_99,Major,5
2018020726_124,Minor,2
2018020726_194,Minor,2
2018020726_209,Minor,2
2018020726_215,Bench Minor,2
2018020727_71,Minor,2
2018020727_87,Minor,2
2018020727_101,Minor,2
2018020727_202,Minor,2
2018020727_217,Minor,2
2018020728_15,Minor,2
2018020728_105,Minor,2
2018020728_204,Minor,2
2018020728_245,Minor,2
2018020729_28,Minor,2
2018020729_45,Minor,2
2018020729_63,Minor,2
2018020729_129,Minor,2
2018020729_199,Minor,2
2018020729_239,Minor,2
2018020730_81,Minor,2
2018020730_90,Minor,2
2018020730_101,Minor,2
2018020730_131,Minor,2
2018020730_236,Minor,2
2018020730_276,Minor,2
2018020730_290,Minor,2
2018020731_30,Bench Minor,2
2018020731_34,Minor,2
2018020731_60,Minor,2
2018020731_72,Minor,2
2018020731_173,Minor,2
2018020731_200,Minor,2
2018020731_212,Minor,2
2018020731_227,Minor,2
2018020732_61,Minor,2
2018020732_102,Minor,2
2018020732_195,Minor,2
2018020733_22,Minor,2
2018020733_28,Minor,2
2018020733_188,Minor,2
2018020733_233,Minor,2
2018020734_74,Minor,2
2018020734_106,Minor,2
2018020734_127,Minor,2
2018020734_160,Minor,2
2018020734_165,Minor,2
2018020735_6,Minor,2
2018020735_49,Minor,2
2018020735_107,Minor,2
2018020735_175,Minor,2
2018020736_26,Minor,2
2018020736_44,Minor,2
2018020736_105,Major,5
2018020736_106,Major,5
2018020736_107,Minor,2
2018020737_70,Minor,2
2018020737_87,Minor,2
2018020737_92,Minor,2
2018020737_138,Minor,2
2018020737_224,Minor,2
2018020737_255,Minor,2
2018020737_310,Minor,2
2018020737_317,Minor,2
2018020738_6,Minor,2
2018020738_48,Minor,2
2018020738_62,Minor,2
2018020738_63,Minor,2
2018020738_70,Minor,2
2018020738_105,Minor,2
2018020738_142,Minor,2
2018020738_381,Minor,2
2018020739_62,Minor,2
2018020739_71,Minor,2
2018020739_125,Minor,2
2018020739_126,Minor,2
2018020739_258,Minor,2
2018020733_22,Minor,2
2018020733_28,Minor,2
2018020733_188,Minor,2
2018020733_233,Minor,2
2018020734_74,Minor,2
2018020734_106,Minor,2
2018020734_127,Minor,2
2018020734_160,Minor,2
2018020734_165,Minor,2
2018020735_6,Minor,2
2018020735_49,Minor,2
2018020735_107,Minor,2
2018020735_175,Minor,2
2018020736_26,Minor,2
2018020736_44,Minor,2
2018020736_105,Major,5
2018020736_106,Major,5
2018020736_107,Minor,2
2018020737_70,Minor,2
2018020737_87,Minor,2
2018020737_92,Minor,2
2018020737_138,Minor,2
2018020737_224,Minor,2
2018020737_255,Minor,2
2018020737_310,Minor,2
2018020737_317,Minor,2
2018020738_6,Minor,2
2018020738_48,Minor,2
2018020738_62,Minor,2
2018020738_63,Minor,2
2018020738_70,Minor,2
2018020738_105,Minor,2
2018020738_142,Minor,2
2018020738_381,Minor,2
2018020739_62,Minor,2
2018020739_71,Minor,2
2018020739_125,Minor,2
2018020739_126,Minor,2
2018020739_258,Minor,2
2018020740_38,Bench Minor,2
2018020740_56,Minor,2
2018020740_68,Minor,2
2018020740_122,Major,5
2018020740_123,Major,5
2018020740_140,Minor,2
2018020740_152,Minor,2
2018020740_218,Minor,2
2018020741_46,Minor,2
2018020741_113,Minor,2
2018020741_148,Minor,2
2018020741_158,Minor,2
2018020741_212,Minor,2
2018020741_238,Minor,2
2018020741_246,Minor,2
2018020741_247,Major,5
2018020741_248,Major,5
2018020741_256,Minor,2
2018020741_270,Minor,2
2018020741_272,Minor,2
2018020741_292,Misconduct,10
2018020741_293,Misconduct,10
2018020745_14,Minor,2
2018020745_215,Minor,2
2018020746_19,Minor,2
2018020746_36,Minor,2
2018020746_111,Major,5
2018020746_112,Major,5
2018020746_137,Minor,2
2018020746_150,Minor,2
2018020746_174,Minor,2
2018020746_191,Minor,2
2018020746_204,Minor,2
2018020746_231,Minor,2
2018020746_264,Minor,2
2018020746_323,Minor,2
2018020746_327,Minor,2
2018020746_332,Minor,2
2018020746_347,Minor,2
2018020742_10,Minor,2
2018020742_36,Minor,4
2018020742_123,Minor,2
2018020742_176,Minor,2
2018020742_179,Minor,2
2018020742_252,Minor,2
2018020742_287,Minor,2
2018020742_288,Minor,2
2018020742_289,Minor,2
2018020743_153,Minor,2
2018020743_190,Minor,2
2018020743_237,Minor,2
2018020744_49,Minor,2
2018020744_93,Minor,2
2018020744_117,Minor,2
2018020744_164,Minor,2
2018020744_168,Minor,2
2018020744_278,Minor,2
2018020744_287,Minor,2
2018020747_25,Minor,2
2018020747_38,Minor,2
2018020747_85,Bench Minor,2
2018020747_146,Minor,2
2018020747_167,Minor,2
2018020747_212,Minor,2
2018020747_264,Minor,2
2018020748_10,Bench Minor,2
2018020748_78,Minor,2
2018020748_102,Minor,2
2018020748_140,Minor,2
2018020748_146,Minor,2
2018020748_156,Minor,2
2018020748_162,Minor,2
2018020748_208,Minor,2
2018020750_29,Minor,2
2018020750_139,Minor,2
2018020750_189,Minor,2
2018020750_297,Minor,2
2018020749_73,Minor,2
2018020749_86,Minor,2
2018020749_94,Bench Minor,2
2018020749_128,Minor,4
2018020749_137,Minor,2
2018020749_138,Minor,2
2018020749_147,Minor,2
2018020749_162,Minor,2
2018020749_163,Minor,2
2018020749_184,Minor,2
2018020749_208,Minor,2
2018020749_222,Minor,2
2018020749_223,Minor,2
2018020749_244,Minor,2
2018020749_254,Minor,2
2018020749_264,Minor,2
2018020749_274,Minor,2
2018020749_296,Minor,2
2018020740_38,Bench Minor,2
2018020740_56,Minor,2
2018020740_68,Minor,2
2018020740_122,Major,5
2018020740_123,Major,5
2018020740_140,Minor,2
2018020740_152,Minor,2
2018020740_218,Minor,2
2018020741_46,Minor,2
2018020741_113,Minor,2
2018020741_148,Minor,2
2018020741_158,Minor,2
2018020741_212,Minor,2
2018020741_238,Minor,2
2018020741_246,Minor,2
2018020741_247,Major,5
2018020741_248,Major,5
2018020741_256,Minor,2
2018020741_270,Minor,2
2018020741_272,Minor,2
2018020741_292,Misconduct,10
2018020741_293,Misconduct,10
2018020745_14,Minor,2
2018020745_215,Minor,2
2018020746_19,Minor,2
2018020746_36,Minor,2
2018020746_111,Major,5
2018020746_112,Major,5
2018020746_137,Minor,2
2018020746_150,Minor,2
2018020746_174,Minor,2
2018020746_191,Minor,2
2018020746_204,Minor,2
2018020746_231,Minor,2
2018020746_264,Minor,2
2018020746_323,Minor,2
2018020746_327,Minor,2
2018020746_332,Minor,2
2018020746_347,Minor,2
2018020742_10,Minor,2
2018020742_36,Minor,4
2018020742_123,Minor,2
2018020742_176,Minor,2
2018020742_179,Minor,2
2018020742_252,Minor,2
2018020742_287,Minor,2
2018020742_288,Minor,2
2018020742_289,Minor,2
2018020743_153,Minor,2
2018020743_190,Minor,2
2018020743_237,Minor,2
2018020744_49,Minor,2
2018020744_93,Minor,2
2018020744_117,Minor,2
2018020744_164,Minor,2
2018020744_168,Minor,2
2018020744_278,Minor,2
2018020744_287,Minor,2
2018020747_25,Minor,2
2018020747_38,Minor,2
2018020747_85,Bench Minor,2
2018020747_146,Minor,2
2018020747_167,Minor,2
2018020747_212,Minor,2
2018020747_264,Minor,2
2018020748_10,Bench Minor,2
2018020748_78,Minor,2
2018020748_102,Minor,2
2018020748_140,Minor,2
2018020748_146,Minor,2
2018020748_156,Minor,2
2018020748_162,Minor,2
2018020748_208,Minor,2
2018020750_29,Minor,2
2018020750_139,Minor,2
2018020750_189,Minor,2
2018020750_297,Minor,2
2018020749_73,Minor,2
2018020749_86,Minor,2
2018020749_94,Bench Minor,2
2018020749_128,Minor,4
2018020749_137,Minor,2
2018020749_138,Minor,2
2018020749_147,Minor,2
2018020749_162,Minor,2
2018020749_163,Minor,2
2018020749_184,Minor,2
2018020749_208,Minor,2
2018020749_222,Minor,2
2018020749_223,Minor,2
2018020749_244,Minor,2
2018020749_254,Minor,2
2018020749_264,Minor,2
2018020749_274,Minor,2
2018020749_296,Minor,2
2018020751_12,Minor,2
2018020751_143,Minor,2
2018020751_144,Minor,2
2018020751_147,Minor,2
2018020751_148,Minor,2
2018020751_149,Minor,2
2018020751_150,Minor,2
2018020751_164,Minor,2
2018020751_244,Minor,2
2018020751_251,Minor,2
2018020752_13,Bench Minor,2
2018020752_70,Minor,2
2018020752_128,Minor,2
2018020752_226,Minor,2
2018020753_17,Minor,2
2018020753_50,Minor,2
2018020753_205,Minor,2
2018020753_240,Minor,2
2018020753_260,Minor,2
2018020754_18,Minor,2
2018020754_103,Minor,2
2018020754_117,Bench Minor,2
2018020754_196,Minor,2
2018020754_265,Minor,2
2018020755_83,Minor,2
2018020755_84,Minor,2
2018020755_98,Minor,2
2018020755_103,Minor,2
2018020755_153,Minor,2
2018020755_257,Minor,2
2018020755_268,Minor,2
2018020751_12,Minor,2
2018020751_143,Minor,2
2018020751_144,Minor,2
2018020751_147,Minor,2
2018020751_148,Minor,2
2018020751_149,Minor,2
2018020751_150,Minor,2
2018020751_164,Minor,2
2018020751_244,Minor,2
2018020751_251,Minor,2
2018020752_13,Bench Minor,2
2018020752_70,Minor,2
2018020752_128,Minor,2
2018020752_226,Minor,2
2018020753_17,Minor,2
2018020753_50,Minor,2
2018020753_205,Minor,2
2018020753_240,Minor,2
2018020753_260,Minor,2
2018020754_18,Minor,2
2018020754_103,Minor,2
2018020754_117,Bench Minor,2
2018020754_196,Minor,2
2018020754_265,Minor,2
2018020755_83,Minor,2
2018020755_84,Minor,2
2018020755_98,Minor,2
2018020755_103,Minor,2
2018020755_153,Minor,2
2018020755_257,Minor,2
2018020755_268,Minor,2
2018020756_14,Minor,2
2018020756_27,Minor,2
2018020756_61,Major,5
2018020756_63,Major,5
2018020756_95,Minor,2
2018020756_96,Minor,2
2018020756_105,Minor,2
2018020756_122,Minor,2
2018020756_130,Penalty Shot,0
2018020756_160,Minor,2
2018020756_210,Minor,2
2018020756_257,Minor,2
2018020756_300,Major,5
2018020756_301,Major,5
2018020759_44,Minor,2
2018020759_140,Minor,2
2018020759_146,Minor,4
2018020759_152,Minor,2
2018020759_171,Minor,2
2018020759_234,Minor,2
2018020757_19,Minor,2
2018020757_78,Minor,2
2018020757_109,Minor,2
2018020757_221,Minor,2
2018020757_254,Minor,2
2018020757_260,Minor,2
2018020757_309,Minor,2
2018020758_30,Minor,2
2018020758_105,Minor,2
2018020758_106,Minor,2
2018020758_165,Minor,2
2018020758_189,Minor,2
2018020758_242,Minor,4
2018020758_320,Major,5
2018020758_321,Major,5
2018020758_340,Misconduct,10
2018020758_341,Minor,2
2018020756_14,Minor,2
2018020756_27,Minor,2
2018020756_61,Major,5
2018020756_63,Major,5
2018020756_95,Minor,2
2018020756_96,Minor,2
2018020756_105,Minor,2
2018020756_122,Minor,2
2018020756_130,Penalty Shot,0
2018020756_160,Minor,2
2018020756_210,Minor,2
2018020756_257,Minor,2
2018020756_300,Major,5
2018020756_301,Major,5
2018020759_44,Minor,2
2018020759_140,Minor,2
2018020759_146,Minor,4
2018020759_152,Minor,2
2018020759_171,Minor,2
2018020759_234,Minor,2
2018020757_19,Minor,2
2018020757_78,Minor,2
2018020757_109,Minor,2
2018020757_221,Minor,2
2018020757_254,Minor,2
2018020757_260,Minor,2
2018020757_309,Minor,2
2018020758_30,Minor,2
2018020758_105,Minor,2
2018020758_106,Minor,2
2018020758_165,Minor,2
2018020758_189,Minor,2
2018020758_242,Minor,4
2018020758_320,Major,5
2018020758_321,Major,5
2018020758_340,Misconduct,10
2018020758_341,Minor,2
2018020760_50,Minor,2
2018020760_80,Minor,2
2018020760_109,Minor,2
2018020760_134,Minor,2
2018020760_186,Minor,2
2018020760_191,Minor,2
2018020760_239,Minor,2
2018020760_249,Bench Minor,2
2018020760_294,Minor,2
2018020761_11,Minor,2
2018020761_50,Minor,2
2018020761_180,Minor,2
2018020762_76,Minor,2
2018020762_134,Minor,2
2018020762_135,Minor,2
2018020762_204,Minor,2
2018020762_269,Minor,2
2018020763_160,Minor,2
2018020763_164,Minor,2
2018020763_176,Minor,2
2018020763_243,Minor,2
2018020763_271,Minor,2
2018020763_276,Minor,2
2018020764_73,Minor,2
2018020764_89,Minor,2
2018020764_92,Bench Minor,2
2018020764_135,Minor,2
2018020764_183,Minor,2
2018020764_275,Minor,2
2018020760_50,Minor,2
2018020760_80,Minor,2
2018020760_109,Minor,2
2018020760_134,Minor,2
2018020760_186,Minor,2
2018020760_191,Minor,2
2018020760_239,Minor,2
2018020760_249,Bench Minor,2
2018020760_294,Minor,2
2018020761_11,Minor,2
2018020761_50,Minor,2
2018020761_180,Minor,2
2018020762_76,Minor,2
2018020762_134,Minor,2
2018020762_135,Minor,2
2018020762_204,Minor,2
2018020762_269,Minor,2
2018020763_160,Minor,2
2018020763_164,Minor,2
2018020763_176,Minor,2
2018020763_243,Minor,2
2018020763_271,Minor,2
2018020763_276,Minor,2
2018020764_73,Minor,2
2018020764_89,Minor,2
2018020764_92,Bench Minor,2
2018020764_135,Minor,2
2018020764_183,Minor,2
2018020764_275,Minor,2
2018020765_97,Minor,2
2018020765_216,Minor,2
2018020766_56,Minor,2
2018020766_169,Minor,2
2018020766_182,Minor,2
2018020766_199,Minor,2
2018020766_287,Minor,2
2018020767_73,Minor,2
2018020767_157,Minor,2
2018020767_165,Minor,2
2018020767_176,Minor,2
2018020767_193,Minor,4
2018020767_274,Bench Minor,2
2018020767_283,Minor,2
2018020768_116,Minor,2
2018020768_182,Minor,2
2018020768_246,Minor,2
2018020768_265,Minor,2
2018020768_266,Minor,2
2018020768_267,Minor,2
2018020768_287,Minor,2
2018020768_328,Minor,2
2018020768_332,Minor,2
2018020768_336,Minor,2
2018020769_288,Minor,2
2018020770_24,Minor,2
2018020770_66,Minor,2
2018020770_98,Minor,2
2018020770_142,Minor,2
2018020770_238,Minor,2
2018020770_239,Minor,2
2018020770_240,Misconduct,10
2018020770_249,Minor,2
2018020770_278,Minor,2
2018020770_279,Minor,2
2018020770_280,Minor,2
2018020770_281,Misconduct,10
2018020765_97,Minor,2
2018020765_216,Minor,2
2018020766_56,Minor,2
2018020766_169,Minor,2
2018020766_182,Minor,2
2018020766_199,Minor,2
2018020766_287,Minor,2
2018020767_73,Minor,2
2018020767_157,Minor,2
2018020767_165,Minor,2
2018020767_176,Minor,2
2018020767_193,Minor,4
2018020767_274,Bench Minor,2
2018020767_283,Minor,2
2018020768_116,Minor,2
2018020768_182,Minor,2
2018020768_246,Minor,2
2018020768_265,Minor,2
2018020768_266,Minor,2
2018020768_267,Minor,2
2018020768_287,Minor,2
2018020768_328,Minor,2
2018020768_332,Minor,2
2018020768_336,Minor,2
2018020769_288,Minor,2
2018020770_24,Minor,2
2018020770_66,Minor,2
2018020770_98,Minor,2
2018020770_142,Minor,2
2018020770_238,Minor,2
2018020770_239,Minor,2
2018020770_240,Misconduct,10
2018020770_249,Minor,2
2018020770_278,Minor,2
2018020770_279,Minor,2
2018020770_280,Minor,2
2018020770_281,Misconduct,10
2018040643_29,Penalty Shot,0
2018040643_29,Penalty Shot,0
2018020771_82,Minor,2
2018020771_91,Minor,2
2018020771_159,Minor,2
2018020771_175,Minor,2
2018020771_212,Minor,2
2018020772_57,Minor,2
2018020772_96,Bench Minor,2
2018020772_136,Minor,2
2018020772_151,Minor,2
2018020772_182,Minor,2
2018020772_214,Minor,2
2018020772_270,Minor,2
2018020772_293,Major,5
2018020772_294,Game Misconduct,10
2018020771_82,Minor,2
2018020771_91,Minor,2
2018020771_159,Minor,2
2018020771_175,Minor,2
2018020771_212,Minor,2
2018020772_57,Minor,2
2018020772_96,Bench Minor,2
2018020772_136,Minor,2
2018020772_151,Minor,2
2018020772_182,Minor,2
2018020772_214,Minor,2
2018020772_270,Minor,2
2018020772_293,Major,5
2018020772_294,Game Misconduct,10
2018020773_34,Minor,2
2018020773_77,Minor,2
2018020773_85,Minor,2
2018020773_100,Minor,2
2018020773_159,Minor,2
2018020773_207,Major,5
2018020773_208,Major,5
2018020773_213,Major,5
2018020773_214,Major,5
2018020775_58,Minor,2
2018020775_105,Minor,2
2018020775_131,Minor,2
2018020775_156,Minor,2
2018020774_58,Minor,2
2018020774_147,Minor,2
2018020774_178,Minor,2
2018020774_248,Minor,2
2018020773_34,Minor,2
2018020773_77,Minor,2
2018020773_85,Minor,2
2018020773_100,Minor,2
2018020773_159,Minor,2
2018020773_207,Major,5
2018020773_208,Major,5
2018020773_213,Major,5
2018020773_214,Major,5
2018020775_58,Minor,2
2018020775_105,Minor,2
2018020775_131,Minor,2
2018020775_156,Minor,2
2018020774_58,Minor,2
2018020774_147,Minor,2
2018020774_178,Minor,2
2018020774_248,Minor,2
2018020776_60,Minor,2
2018020776_64,Minor,2
2018020776_130,Minor,2
2018020776_145,Minor,2
2018020776_146,Minor,2
2018020776_246,Major,5
2018020776_247,Major,5
2018020776_275,Minor,2
2018020776_276,Minor,2
2018020776_277,Minor,2
2018020776_351,Minor,2
2018020777_17,Minor,2
2018020777_60,Minor,2
2018020776_60,Minor,2
2018020776_64,Minor,2
2018020776_130,Minor,2
2018020776_145,Minor,2
2018020776_146,Minor,2
2018020776_246,Major,5
2018020776_247,Major,5
2018020776_275,Minor,2
2018020776_276,Minor,2
2018020776_277,Minor,2
2018020776_351,Minor,2
2018020777_17,Minor,2
2018020777_60,Minor,2
2018020778_7,Minor,2
2018020778_237,Penalty Shot,0
2018020778_247,Minor,2
2018020778_311,Minor,2
2018020779_9,Minor,2
2018020779_14,Minor,2
2018020779_41,Minor,2
2018020779_58,Minor,2
2018020779_85,Minor,2
2018020779_158,Minor,2
2018020779_174,Minor,2
2018020779_190,Bench Minor,2
2018020780_17,Minor,2
2018020780_68,Minor,2
2018020780_81,Minor,2
2018020780_148,Minor,2
2018020780_259,Minor,2
2018020780_286,Minor,2
2018020780_308,Minor,2
2018020778_7,Minor,2
2018020778_237,Penalty Shot,0
2018020778_247,Minor,2
2018020778_311,Minor,2
2018020779_9,Minor,2
2018020779_14,Minor,2
2018020779_41,Minor,2
2018020779_58,Minor,2
2018020779_85,Minor,2
2018020779_158,Minor,2
2018020779_174,Minor,2
2018020779_190,Bench Minor,2
2018020780_17,Minor,2
2018020780_68,Minor,2
2018020780_81,Minor,2
2018020780_148,Minor,2
2018020780_259,Minor,2
2018020780_286,Minor,2
2018020780_308,Minor,2
2018020781_11,Minor,2
2018020781_89,Minor,2
2018020781_90,Minor,2
2018020781_129,Minor,2
2018020781_149,Minor,2
2018020781_183,Minor,2
2018020781_201,Minor,2
2018020782_89,Bench Minor,2
2018020782_131,Minor,2
2018020782_159,Minor,2
2018020782_164,Bench Minor,2
2018020782_175,Minor,2
2018020782_218,Minor,2
2018020782_253,Minor,2
2018020782_289,Minor,2
2018020783_91,Minor,2
2018020783_99,Minor,2
2018020783_141,Minor,2
2018020783_157,Minor,2
2018020783_323,Minor,2
2018020784_61,Minor,2
2018020784_122,Major,5
2018020784_123,Major,5
2018020784_155,Minor,2
2018020784_216,Minor,2
2018020784_330,Minor,2
2018020785_196,Minor,2
2018020785_213,Minor,2
2018020785_232,Minor,2
2018020785_260,Minor,2
2018020785_309,Minor,2
2018020785_360,Minor,2
2018020785_377,Minor,2
2018020785_378,Major,5
2018020785_379,Major,5
2018020786_48,Minor,2
2018020786_67,Minor,2
2018020786_79,Minor,2
2018020786_92,Minor,2
2018020786_102,Minor,2
2018020786_171,Minor,2
2018020786_182,Minor,2
2018020786_210,Minor,2
2018020786_219,Minor,2
2018020787_25,Minor,2
2018020787_84,Minor,2
2018020787_150,Minor,2
2018020787_183,Minor,2
2018020787_273,Minor,2
2018020788_131,Minor,4
2018020788_146,Minor,2
2018020781_11,Minor,2
2018020781_89,Minor,2
2018020781_90,Minor,2
2018020781_129,Minor,2
2018020781_149,Minor,2
2018020781_183,Minor,2
2018020781_201,Minor,2
2018020782_89,Bench Minor,2
2018020782_131,Minor,2
2018020782_159,Minor,2
2018020782_164,Bench Minor,2
2018020782_175,Minor,2
2018020782_218,Minor,2
2018020782_253,Minor,2
2018020782_289,Minor,2
2018020783_91,Minor,2
2018020783_99,Minor,2
2018020783_141,Minor,2
2018020783_157,Minor,2
2018020783_323,Minor,2
2018020784_61,Minor,2
2018020784_122,Major,5
2018020784_123,Major,5
2018020784_155,Minor,2
2018020784_216,Minor,2
2018020784_330,Minor,2
2018020785_196,Minor,2
2018020785_213,Minor,2
2018020785_232,Minor,2
2018020785_260,Minor,2
2018020785_309,Minor,2
2018020785_360,Minor,2
2018020785_377,Minor,2
2018020785_378,Major,5
2018020785_379,Major,5
2018020786_48,Minor,2
2018020786_67,Minor,2
2018020786_79,Minor,2
2018020786_92,Minor,2
2018020786_102,Minor,2
2018020786_171,Minor,2
2018020786_182,Minor,2
2018020786_210,Minor,2
2018020786_219,Minor,2
2018020787_25,Minor,2
2018020787_84,Minor,2
2018020787_150,Minor,2
2018020787_183,Minor,2
2018020787_273,Minor,2
2018020788_131,Minor,4
2018020788_146,Minor,2
2018020789_18,Minor,2
2018020789_30,Minor,2
2018020789_59,Minor,2
2018020789_138,Minor,2
2018020789_160,Minor,2
2018020789_191,Minor,2
2018020789_210,Minor,2
2018020789_211,Minor,2
2018020789_232,Minor,2
2018020789_273,Minor,2
2018020790_83,Minor,2
2018020790_85,Minor,2
2018020790_135,Minor,2
2018020790_191,Minor,2
2018020790_240,Minor,2
2018020790_255,Minor,2
2018020797_25,Minor,2
2018020797_78,Minor,2
2018020797_151,Minor,2
2018020797_182,Minor,2
2018020797_220,Minor,2
2018020791_56,Minor,2
2018020791_113,Minor,2
2018020791_230,Minor,2
2018020792_127,Minor,4
2018020792_138,Minor,2
2018020792_147,Minor,2
2018020792_172,Minor,2
2018020793_98,Minor,2
2018020793_113,Penalty Shot,0
